profile_name,lambda,optimal_theta,optimal_gamma,optimal_blocking_ratios,optimal_latency,optimal_ram_usage_per_request,optimal_cpu_usage_per_request,optimal_power_usage_per_request,ON_blocking_ratios,ON_latency,ON_ram_usage_per_request,ON_cpu_usage_per_request,ON_power_usage_per_request,OFF_blocking_ratios,OFF_latency,OFF_ram_usage_per_request,OFF_cpu_usage_per_request,OFF_power_usage_per_request,3-states_optimal_theta,3-states_blocking_ratios,3-states_latency,3-states_ram_usage_per_request,3-states_cpu_usage_per_request,3-states_power_usage_per_request,3-states-model_optimal_gamma,3-states-model_blocking_ratios,3-states-model_latency,3-states-model_ram_usage_per_request,3-states-model_cpu_usage_per_request,3-states-model_power_usage_per_request
heavy-app-light-traffic,1,0.89,0.12,0.02600662717140275,13.190981330962785,551.7361078988804,503.8259977836934,998.6548057883206,0.004998000799680128,10.536448710407885,609.4503274305345,511.8690279054332,1049.3150241456142,0.27235528942115766,24.91523950608149,797.2714974258248,526.1202497482649,1280.4821996314754,0.34,0.1909942580840133,21.416788164616673,759.4615547323398,514.5950966817207,1186.5816208680271,,,,,,
heavy-app-light-traffic,2,0.78,0.01,0.1686619718309859,10.213793380064558,463.284908839988,499.51321319844294,810.0635259133435,0.16887798528012818,10.230043567767423,466.53796901245926,504.3908765448145,814.6877384890515,0.6111893741195411,25.133259918674014,800.6932044852691,533.5072954804232,1249.7434011404616,0.12,0.520651570931464,20.14274069813864,743.2469493051483,515.56359616333,1089.349509173565,,,,,,
heavy-app-light-traffic,4,0.12,0.01,0.5154162773667331,9.975233754663876,409.86311580958613,491.87091510907493,752.15376179948,0.525697027182188,10.062327818064132,418.6137079501878,501.2087656730214,767.3024194098963,0.8041959780258022,25.084241052989235,806.045077351229,529.7228033123541,1242.3293470717952,0.01,0.7514060742407199,19.77957552589009,744.9058842114216,518.2494560414996,1069.6797367274785,,,,,,
heavy-app-light-traffic,8,0.34,0.01,0.7529175602214353,9.929095734719082,403.48906323353356,496.49525486725037,750.3651846057699,0.750925960802039,9.917327903018135,400.3258522500857,492.49194511669947,744.325416650099,0.899234789567131,24.676617210232333,787.9191679881008,525.8764707420822,1217.4290997891226,0.01,0.8740012753666679,19.7073851300091,739.6103548090218,511.59859458230017,1055.5568701869895,,,,,,
heavy-app-light-traffic,16,0.56,0.01,0.874049049049049,9.863953884190321,396.3439488149279,491.5516883528181,740.1085920875556,0.8770391313050441,10.105709627191997,406.05042182836223,503.85736685285326,758.4338031000261,0.9494315734272283,24.649624044543017,786.273471812417,529.5207411478649,1218.0948513096428,0.12,0.93675,19.70074963762607,737.6198266954589,507.9154679612068,1049.9773365859935,,,,,,
heavy-app-light-traffic,32,0.78,0.01,0.9368721436156383,9.88942664394861,395.65208404657164,492.75216854292927,740.4873459323883,0.9380479616606241,10.039342094154877,403.1360793109398,501.9650885597111,754.4143566727281,0.9751461211892125,25.13284910923778,805.265838580211,532.8785716618331,1233.9721278428315,0.01,0.9677452571143285,19.31388773763023,726.2265177595099,509.904723812494,1040.2063755724616,,,,,,
heavy-app-light-traffic,64,0.01,0.45,0.9683340170158666,9.873218595860664,394.1755389706775,488.747460832537,735.9278223480501,0.96905158485081,10.060662081907894,403.5646340351413,502.80736787207087,755.4447325358309,0.9873709832190418,24.708708048971303,790.0418630149893,529.1691050581694,1218.5806521421089,0.45,0.9841193665879852,19.68493959036576,736.0304081263545,508.7436267672209,1048.20279894715,,,,,,
heavy-app-light-traffic,128,0.34,0.01,0.984150298996477,9.838837632536602,394.08780333386505,491.71874550103746,738.2904114728378,0.9843596263788225,9.968984906425176,399.4043057645245,498.3736341019507,748.2400253705265,0.993730333949295,24.936760477459284,800.744486593493,532.1788139650929,1226.6027867366286,0.12,0.99197607821449,19.455616323519873,730.1447989742438,511.14456657941577,1044.2155201034288,,,,,,
heavy-app-light-traffic,256,0.01,0.34,0.9920823225812504,9.865189721030568,394.36892499275905,492.0201351914288,738.831892782237,0.992128270893338,9.912234525881729,396.7116941074467,495.2325564430288,743.451207845175,0.9967984158979308,24.419563013554402,784.4760546125245,526.0261027401883,1205.4800081351386,0.12,0.9959515341020129,19.302812790971686,724.0622144436259,509.21367418814106,1037.2135558582113,,,,,,
